MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 8.000000, 65, true

Tic, MuscleMass, Anabolic, Catabolic
472, 15.595390, 56.951005, 55.067246
473, 15.597142, 52.919990, 52.455504
474, 15.590246, 50.637510, 52.021209
475, 15.580664, 50.054113, 52.000000
476, 15.588217, 62.277121, 60.235108
477, 15.596261, 57.258221, 55.292634
478, 15.598359, 53.198283, 52.623754
479, 15.592348, 50.928636, 52.109803
480, 15.583585, 50.242081, 52.008776
481, 15.590910, 61.288732, 59.337292
482, 15.598368, 56.374779, 54.583836
483, 15.598124, 52.416508, 52.372691
484, 15.590863, 50.538770, 52.001445
485, 15.581118, 50.020334, 52.000000
486, 15.584424, 58.147859, 57.208869
487, 15.586493, 53.823670, 53.277013
488, 15.580836, 50.892009, 52.023727
489, 15.571108, 50.023861, 52.000000
490, 15.561262, 50.000000, 52.000000
491, 15.567335, 61.116842, 59.444550
492, 15.574008, 56.329068, 54.712819
493, 15.574026, 52.398437, 52.310628
494, 15.565946, 50.378507, 52.011202
495, 15.556236, 50.028010, 52.000000
496, 15.562392, 60.669545, 59.014132
497, 15.568242, 55.864076, 54.436271
498, 15.567657, 52.248149, 52.287443
499, 15.559760, 50.402791, 52.000000
500, 15.549982, 50.013684, 52.000000
501, 15.556742, 61.678448, 59.845741
502, 15.564032, 56.852054, 55.080773
503, 15.566166, 52.849513, 52.313828
504, 15.558516, 50.461734, 52.009544
505, 15.548750, 50.016540, 52.000000
506, 15.555270, 61.254844, 59.499397
507, 15.562910, 56.380677, 54.575722
508, 15.562738, 52.239824, 52.206001
509, 15.554059, 50.250333, 52.008915
510, 15.544298, 50.017366, 52.000000
511, 15.550343, 60.572906, 58.955280
512, 15.556168, 55.767924, 54.354601
513, 15.555026, 52.115514, 52.272448
514, 15.546823, 50.338154, 52.000000
515, 15.536978, 50.000000, 52.000000
516, 15.542773, 60.790507, 59.193472
517, 15.548479, 56.069280, 54.650073
518, 15.547736, 52.476700, 52.519193
519, 15.541130, 50.687668, 52.009359
520, 15.531560, 50.056117, 52.000000
521, 15.537666, 60.628510, 58.987784
522, 15.543908, 55.829898, 54.329849
523, 15.542413, 52.002994, 52.243867
524, 15.533961, 50.308104, 52.015728
525, 15.524288, 50.035391, 52.000000
526, 15.530500, 60.983673, 59.287260
527, 15.536820, 56.211939, 54.662978
528, 15.536553, 52.431398, 52.390243
529, 15.528812, 50.503532, 52.056479
530, 15.519493, 50.115927, 52.003697
531, 15.525416, 60.634014, 58.998820
532, 15.531339, 55.920433, 54.462790
533, 15.530999, 52.253639, 52.241673
534, 15.523033, 50.386665, 52.000000
535, 15.513188, 50.000201, 52.000000
536, 15.517262, 58.797054, 57.677425
537, 15.520637, 54.212786, 53.388089
538, 15.515059, 50.967653, 52.082812
539, 15.505649, 50.082187, 52.000000
540, 15.495838, 50.000000, 52.000000
541, 15.502671, 61.902886, 60.041521
542, 15.510227, 57.019149, 55.190776
543, 15.512636, 52.943009, 52.356929
544, 15.505062, 50.461362, 52.000000
545, 15.495289, 50.007616, 52.000000
546, 15.501680, 60.733115, 59.043350
547, 15.508346, 55.816343, 54.247686
548, 15.506213, 51.846906, 52.229562
549, 15.497746, 50.278458, 52.000000
550, 15.487966, 50.006363, 52.000000
551, 15.493806, 60.207251, 58.659264
552, 15.499522, 55.351003, 53.993681
553, 15.496886, 51.645094, 52.137064
554, 15.487852, 50.164251, 52.003263
555, 15.478093, 50.010737, 52.000000
556, 15.483693, 60.101025, 58.621942
557, 15.489539, 55.347615, 53.976530
558, 15.487018, 51.579667, 52.065677
559, 15.477533, 50.066576, 52.000000
560, 15.467722, 50.000000, 52.000000
561, 15.474280, 61.176031, 59.422038
562, 15.480848, 56.192052, 54.611418
563, 15.480217, 52.299598, 52.348925
564, 15.472307, 50.415063, 52.017007
565, 15.462692, 50.040295, 52.000000
566, 15.469192, 61.651203, 59.850847
567, 15.476002, 56.844666, 55.157369
568, 15.477903, 53.031251, 52.524681
569, 15.471448, 50.733930, 52.033558
570, 15.462004, 50.077220, 52.000000
571, 15.469090, 61.870124, 59.935554
572, 15.477164, 57.013910, 55.063790
573, 15.478720, 52.882775, 52.452856
574, 15.471429, 50.597112, 52.056924
575, 15.462163, 50.116219, 52.000000
576, 15.467712, 60.248760, 58.725096
577, 15.473404, 55.594779, 54.216651
578, 15.471959, 51.928806, 52.167870
579, 15.463139, 50.202718, 52.000000
580, 15.453328, 50.000000, 52.000000
581, 15.460188, 61.511935, 59.689503
582, 15.468193, 56.636144, 54.750998
583, 15.468651, 52.446601, 52.282729
584, 15.460491, 50.357750, 52.012570
585, 15.450838, 50.032534, 52.000000
586, 15.454934, 59.133904, 57.944525
587, 15.457316, 54.732513, 54.044222
588, 15.454653, 51.838145, 52.308307
589, 15.446474, 50.385340, 52.036070
590, 15.437111, 50.093818, 52.000000
591, 15.443178, 60.303748, 58.692701
592, 15.449397, 55.455238, 53.981803
593, 15.446752, 51.753778, 52.229037
594, 15.438689, 50.387456, 52.014092
595, 15.429301, 50.089250, 52.000000
596, 15.433616, 58.592381, 57.436803
597, 15.436019, 53.886472, 53.276650
598, 15.429684, 50.828841, 52.099628
599, 15.420349, 50.118195, 52.015191
600, 15.410699, 50.033625, 52.000000
601, 15.416883, 60.369308, 58.726103
602, 15.422311, 55.399082, 54.086090
603, 15.419530, 51.767850, 52.274465
604, 15.411237, 50.314742, 52.000000
605, 15.401466, 50.008237, 52.000000
606, 15.408083, 61.700092, 59.882104
607, 15.415407, 56.808988, 55.034311
608, 15.416447, 52.726327, 52.421013
609, 15.408971, 50.508325, 52.018654
610, 15.399421, 50.053682, 52.000000
611, 15.405319, 60.560981, 58.958093
612, 15.411142, 55.816508, 54.392666
613, 15.410164, 52.208309, 52.324188
614, 15.402498, 50.443818, 52.000000
615, 15.392714, 50.005608, 52.000000
616, 15.400075, 62.227747, 60.238516
617, 15.408860, 57.242799, 55.153331
618, 15.410275, 52.909599, 52.511944
619, 15.403445, 50.698588, 52.064724
620, 15.394393, 50.158080, 52.000000
621, 15.403917, 64.316526, 61.715357
622, 15.415376, 59.120765, 56.328957
623, 15.420950, 54.457023, 53.096556
624, 15.417577, 51.553712, 52.164703
625, 15.409927, 50.459934, 52.000000
626, 15.417584, 61.945787, 59.789279
627, 15.426132, 57.303016, 55.157730
628, 15.429545, 53.405242, 52.518391
629, 15.423933, 51.052848, 52.106276
630, 15.416108, 50.454802, 52.003844
631, 15.423309, 60.565655, 58.648190
632, 15.430769, 55.715528, 53.939720
633, 15.429256, 51.869848, 52.109666
634, 15.420847, 50.291674, 52.000000
635, 15.411163, 50.025973, 52.000000
636, 15.414949, 58.534767, 57.470634
637, 15.417271, 54.047236, 53.439769
638, 15.411761, 51.047892, 52.140101
639, 15.402675, 50.148526, 52.000000
640, 15.392864, 50.000000, 52.000000
641, 15.399749, 61.607599, 59.762863
642, 15.407338, 56.654330, 54.842684
643, 15.407847, 52.606405, 52.411265
644, 15.400574, 50.566373, 52.034094
645, 15.391124, 50.075717, 52.000000
646, 15.399224, 62.968197, 60.778026
647, 15.409185, 57.944303, 55.565890
648, 15.413106, 53.449942, 52.521611
649, 15.406988, 50.769780, 52.003403
650, 15.397398, 50.045176, 52.000000
651, 15.403988, 61.487607, 59.687405
652, 15.411227, 56.658841, 54.903916
653, 15.412095, 52.660721, 52.387651
654, 15.404727, 50.521613, 52.009130
655, 15.395109, 50.039285, 52.000000
656, 15.402154, 62.256582, 60.324474
